How can I qualify for the MFEC?,"You qualify for the Medical Fee Exemption Card if: You are a Singapore Citizen or a Permanent Resident, You are a resident of MOH-funded nursing homes, or MSF-funded sheltered and disability homes, Your monthly per capita family income is $700 or less, and You have personal savings of $6,000 or less."
What is the Medical Fee Exemption Card (MFEC)?,"The Medical Fee Exemption Card covers standard medical and hospitalization treatments at public healthcare institutions (including polyclinics) and intermediate and long term care institutions for needy residents of MOH-funded nursing homes, or MSF-funded sheltered and disability homes."
Can ComCare help with the repayment of loans or debts?,"For Short-to-Medium Term Assistance, you may receive: Assistance for rental, utilities, service and conservancy charges Monthly cash grant Medical assistance Employment assistance such as job search and/or training"
Can ComCare provide me with hard cash?,"For Short-to-Medium Term Assistance, you may receive: Assistance for rental, utilities, service and conservancy charges Monthly cash grant Medical assistance Employment assistance such as job search and/or training The amount and duration of the assistance depend on many factors and will vary. The monthly cash grant will be directly transferred to clients’ bank accounts via GIRO."
Do SSOs provide financial planning services?,"For Short-to-Medium Term Assistance, you may receive: Assistance for rental, utilities, service and conservancy charges, Monthly cash grant Medical assistance Employment assistance such as job search and/or training"
How can I qualify for Short-to-Medium Term Assistance?,"ComCare may be able to provide Short-to-Medium Term Assistance if you or your family member: are looking for work or temporarily unable to work due to illness or have to care for children, elderly or other dependents have a monthly household income of $1,900 and below or a per capita income of $650. have little or no family support, savings or assets to rely on for your daily needs are a Singapore Citizen or Permanent Resident (at least one immediate family member in the same household must be a Singapore Citizen)"
How do I apply for Financial Assistance (FA)?,"If you need to apply for financial assistance, please go to your nearest SSO. An officer will assist you with your application. You need to bring a list of documents with you to allow the officers to process your application: NRIC/Identity Card(s) of applicant and all family members in the same household Birth certificate(s) of children below 15 years old, if applicable Letter of appointment(employment), if applicable Updated bank book(s) and/or bank statement(s) with transaction details of all family members in household Doctor's memo certifying fitness for work and duration of condition, if you are unable to work Latest Power Supply and Utility bills Latest Town Council statement HDB Book (for Public Rental Housing flats) Prison's Visitor card, if applicable Any other supporting documents You may locate the nearest SSO to your residence here. If you are unable to visit the SSO for assistance due to mobility issue, please call ComCare Call at 1800 222 0000 about your request and an SSO will contact you to arrange an appointment date."
How do I check on the status of my Financial Assistance (FA)?,"Your Financial Assistance (FA) will take about 4-6 weeks to be processed, we seek your patience and understanding on this matter. Please contact the officer that attended to you for more details."
How do I renew Financial Assistance (FA)?,"Please go to the Social Service Office (SSO) you have previously visited or the nearest SSO, and an officer will help you on your next application. You need to bring these documents along with you during your visit, so that the officers can process your renewal applications. Please bring: 1. NRIC/ Identity Card(s) of applicant and all family members in the same household) 2. Birth certificate(s) of children below 15 years old, if applicable 3. Marriage or divorce certificate, if applicable 4. Latest pay slip/ CPF statement with the last 12 months of contribution and transaction history of applicant and all family members in the household, if applicable 5. Letter of appointment (employment), if applicable 6. Updated bank book(s) / bank statement(s) with transaction details / Latest Bank Balance Enquiry Slip of all family members in household 7. Medical appointment card(s), if applicable 8. Doctor’s memo certifying fitness for work and duration of condition, if you are unable to work 9. Latest Power Supply and Utility bills 10. Latest Town Council statement 11. Latest HDB Statement/ Letter stating monthly payment arrears 12. Prison’s Visitor card, if applicable 13. Any other supporting documents as determined by your SSO officer"
I want to know more about festive grant,"Festive grants are decided by the Foundations and only eligible clients approved by the Foundations will be informed. If you need to apply for financial assistance, please go to your nearest Social Service Office (SSO). You need to bring these documents down so the officers can assess you for assistance. Please bring: 1. NRIC/ Identity Card (s) of applicant and all family members in the same household) 2. Birth certificate(s) of children below 15 years old, if applicable 3. Marriage or divorce certificate, if applicable 4. Latest pay slip/ CPF statement with the last 12 months of contribution and transaction history of applicant and all family members in the household, if applicable 5. Letter of appointment (employment), if applicable 6. Updated bank book(s) / bank statement(s) with transaction details / Latest Bank Balance Enquiry Slip of all family members in household 7. Medical appointment card (s), if applicable 8. Doctor’s memo certifying fitness for work and duration of condition, if you are unable to work 9. Latest Power Supply and Utility bills 10. Latest Town Council statement 11. Latest HDB Statement/ Letter stating monthly payment arrears 12. Prison’s Visitor card, if applicable 13. Any other supporting documents as determined by your SSO officer"
What are the assistance provided for Short-to-Medium Term Assistance?,"For Short-to-Medium Term Assistance, you may receive: Assistance for rental, utilities, service and conservancy charges, and/or transport vouchers Monthly cash grant Medical assistance Employment assistance such as job search and/or training The amount and duration of the assistance depend on many factors and will vary."
What assistance can I receive as a foster parent?,"As part of MSF’s Fostering Scheme, you should receive a fostering allowance of $936 or $1114 (for a child with special needs). For more information, please visit this page on our website."
What is the Short-to-Medium Term Assistance (SMTA) called in Chinese?,"The Chinese translation for ""Short-to-Medium Term Assistance"" is 短/中期援助."
Can I get help with my child's student care fees?,The information for Student Care Fee Assistance (SCFA) can be found on this page of the MSF website.
How can I qualify for Student Care Fee Assistance?,Information on Student Care Fee Assistance (SCFA) can be found on this page of the MSF website.
How do I check on my child(ren)’s Student Care subsidy status?,You will receive a letter indicating the outcome of your application for your child. A copy of the same letter will be sent to the student care centre.
How do I know if a Student Care Centre is eligible to administer SCFA subsidy?,"Other than checking with the Student Care Centre, you may also refer to the list of Student Care Centres on our website who are SCFA Administrators."
How is the subsidy amount for Student Care Fee Assistance calculated?,Information on Student Care Fee Assistance (SCFA) can be found on this page of the MSF website.
How long does it take for the Student Care Fee Assistance to be processed?,An application with complete supporting documents should be processed within 6 weeks upon submission to MSF from the Student Care Centre. Please submit your application to the Student Care Centre in advance to avoid delay.
I am unable to work. Is my child still eligible for Student Care Fee Assistance?,"Both parents should be working at least 56 hours per month, or produce valid reasons for not working, such as he/she is on medical leave, under incarceration, looking for work, or has been certified as a full-time caregiver for a dependent. Relevant supporting documents should accompany the application."
"I am working with a monthly gross income of $3800, can I apply for student care subsidy?",Information for Student Care Fee Assistance (SCFA) can be found on this page of the MSF website.
I have a special needs child. Are there any Student Care Centres that can meet my child’s needs?,Please click here for the list of Special Student Care Centres.
I have received a letter informing me that my application is unsuccessful. How can I find out the reasons for unsuccessful application?,The reason(s) for unsuccessful application is indicated in the letter addressed to the applicant.
My child will be starting primary school next year and I would like to enrol my child into a Student Care Centre early to allow him/her to adapt to the Student Care Centre’s environment. Is this possible and can my child receive subsidies earlier?,"You may wish to approach the Student Care Centre where your child is enrolled and discuss early enrolment directly with the Centre’s supervisor. For subsidies, the Student Care Centre must be a SCFA administrator and you can submit your application for Student Care Fee Assistance directly at the Student Care Centre ."
What are the supporting documents required for Student Care Fee Assistance application?,Information on Student Care Fee Assistance (SCFA) can be found on this page of the MSF website.
What is the eligibility criteria for Student Care Fee Assistance?,The information for Student Care Fee Assistance (SCFA) can be found on page of the MSF website.
What kind of subsidies can I receive if my application for Student Care Fee Assistance is approved?,Eligible children can apply for Student Care Fee Assistance. They can also apply for a one-time grant to cover the initial start-up costs of enrolling a child in the Centre.
What subsidies are available to defray the costs of Student Care Centres?,Information on Student Care Fee Assistance (SCFA) can be found on this page of the MSF website.
How can I qualify for Urgent Financial Assistance?,"ComCare may be able to provide Urgent Financial Assistance if you / your family member: have a household income of $1,900 and below, or a per capita household income of $650 and below are going through a difficult period and require immediate, short-term assistance for less than 3 months are a Singapore Citizen or Permanent Resident (at least one immediate family member in the same household must be a Singapore Citizen)"
How do I apply for Urgent Financial Assistance?,"Urgent Financial Assistance fund is administered by Citizens' Consultative Committees (CCCs) and Social Service Offices (SSO). To apply: Approach your nearest SSO, or Go to your nearest Community Centre or Community Club. You can also approach your grassroots leader for help."
What is the assistance provided for Urgent Financial Assistance?,"For Urgent Financial Assistance, you may receive: Cash Vouchers The type, amount and duration of the assistance depends on the situation of your household."
How do I apply for the HOPE scheme?,"You can apply for the HOPE scheme at any of our Social Service Offices. To find the SSO nearest to you, please visit our website."
Do I need to notify MSF should there be a change in my centre's details?,"Please notify MSF if there is a change in your centre’s details. In addition, if there are also changes to your centre's bank account details that will affect the disbursement of student care subsidies (e.g. change in bank account name or number), your centre will need to submit a fresh Interbank GIRO form (Form 1B) endorsed by the bank to MSF. You can email us at MSF_Student_Care@msf.gov.sg."
Where can I find the ComCare Act?,The Community Care Endowment Fund Act (ComCare Act) may be found on the Singapore Statutes Online website.
What are the assistance received by the ComCare recipients?,"The assistance received by ComCare recipients will be assessed based on individual household's needs. Generally, the assistance provided under the different schemes may be found at: a) ComCare Long Term Assistance : https://www.msf.gov.sg/Comcare/Pages/Public-Assistance.aspx b) ComCare Short-to-Medium Term Assistance : https://www.msf.gov.sg/Comcare/Pages/Short-to-Medium-Term-Assistance.aspx c) ComCare Interim Assistance : https://www.msf.gov.sg/Comcare/Pages/Urgent-Financial-Assistance.aspx d) Student Care Fee Assistance : https://www.msf.gov.sg/Comcare/Pages/ComCare-Student-Care-Subsidies.aspx Those who need assistance can go to their nearest Social Service Offices (SSOs) or grassroots leaders. They can also call ComCare Call at 1800-222 0000 or check the MSF district locator (https://www.msf.gov.sg/dfcs/sso/) to find their nearest SSOs."
What are the eligibility criteria of assistance under the ComCare Fund?,"There are four types of social assistance schemes funded under the ComCare Fund. a. ComCare Long Term Assistance ComCare may be able to help if: you are unable to work due to old age, illness or unfavourable family circumstances you have no means of stable income you are elderly persons who receive only a small monthly payout from CPF Minimum Sum/ CPF Life, Pension, Eldershield, Lease Buyback Scheme, and the monthly payout is lower than the prevailing PA rates you are elderly persons whose children are low income themselves and unable to support their parents. The children must be supporting their own families and each have household income of $1,900 and below, or per capita household income of $650 and below you are a Singapore Citizen or a Permanent Resident b. ComCare Short-to-Medium Term Assistance ComCare may be able to help if: you are unable to work due to old age, illness or unfavourable family circumstances you have no means of stable income you are elderly persons who receive only a small monthly payout from CPF Minimum Sum/ CPF Life, Pension, Eldershield, Lease Buyback Scheme, and the monthly payout is lower than the prevailing PA rates you are elderly persons whose children are low income themselves and unable to support their parents. The children must be supporting their own families and each have household income of $1,900 and below, or per capita household income of $650 and below you are a Singapore Citizen or a Permanent Resident c. ComCare Interim Assistance ComCare may be able to help if: you have a household income of $1,900 and below, or a per capita household income of $650 and below you are a Singapore Citizen or Permanent Resident (at least one immediate family member in the same household must be a Singapore Citizen). d. Student Care Fee Assistance ComCare may be able to help if: both you and your spouse are working your total gross monthly family income is $4,000 or less each month, or your monthly household per capita income is $1,000 or less your child is between 7 - 14 years of age your child attends a registered Student Care Centre your child is a Singapore Citizen or Permanent Resident (at least one immediate family member in the same household must be a Singapore Citizen) *This assistance is also available to children with disabilities in special student care centres. Approach the SG Enable at https://www.SgEnable.sg for more information. Those who need assistance can go to their nearest Social Service Offices (SSOs) or grassroots leaders. They can also call ComCare Call at 1800-222 0000 or check the MSF SSO locator to find their nearest SSOs."
What programmes will the ComCare Fund be used for?,"The ComCare Fund comprises five components: a. ComCare Long-term Assistance : https://www.msf.gov.sg/Comcare/Pages/Public-Assistance.aspx To help those who are permanently not able to work and with little or no family support meet their basic needs and integrate into the community. b. ComCare Short-to-Medium Term Assistance : https://www.msf.gov.sg/Comcare/Pages/Short-to-Medium-Term-Assistance.aspx To develop and nurture responsible individuals and families by helping those who are temporarily unable to work to tide over difficult periods, and also helping those who are work capable but need assistance while they seek employment. c. Student Care Fee Assistance : https://www.msf.gov.sg/Comcare/Pages/ComCare-Student-Care-Subsidies.aspx To provide developmental support through student care and preschool subsidies for children from low income families to help them realise their potential and break out of the poverty cycle. d. ComCare Interim Assistance : https://www.msf.gov.sg/Comcare/Pages/Urgent-Financial-Assistance.aspx To enable various community touch points (Social Service Offices (SSOs), Family Service Centres (FSCs), Grassroots Organisations, the Community Justice Centre) to provide quick financial assistance to tide over families with urgent needs. e. Supporting the Community To help the community (grassroots leaders, social enterprises, community organisations) to support the low-income and vulnerable in their midst."
What is the ComCare Interim Assistance?,"ComCare Interim Assistance enables various community touchpoints, such as Social Service Offices, Family Service Cntres, Grassroots Organisations, and the Community Justice Centre to provide quick financial assistance to tide over families with urgent and immediate needs. More information for ComCare Interim Assistance schemes can be found on the MSF website."
What do the ComCare Interim Assistance cover?,"Each applicant will be assessed based on their household's unique circumstance. Depending on the household’s needs, the assistance provided under the ComCare Interim Assistance may include cash, vouchers or food rations. More information on the scheme may be found on MSF's website."
What is the ComCare Long Term Assistance?,"ComCare Long Term Assistance helps those who are permanently not able to work, have little or no family support to meet their basic needs, or integrate into the community. More information for ComCare Long Term Assistance schemes can be found on MSF's website."
What is ComCare Short-to-Medium Term Assistance?,"ComCare Short-to-Medium Term Assistance develop and nurture responsible individuals and families by helping those who are temporarily unable to work to tide over difficult periods, and also helping those who are work capable but need assistance while they seek employment. More information for ComCare Short to Medium Term Assistance schemes can be found on MSF's website."
What are the available statistics on low-income families on ComCare in Singapore?,Statistics on the low-income families assisted on ComCare may be found in these reports: ComCare Annual Report ComCare Trends Report FY2012 – FY2015
How are grassroots organisations involved in the ComCare Fund?,"Advisers to Grassroots Organisations and grassroots organisations (GROs) have good knowledge of the needs of their constituencies. Some residents may approach them for urgent financial assistance. ComCare Interim Assistance enables various community touchpoints, such as Grassroots Organisations, to provide quick financial assistance to tide over families with urgent and immediate needs. More information for ComCare Interim Assistance schemes can be found on the MSF website."
What is the difference between the Gross Household Income and Per Capita Income?,"The gross monthly household income criteria will look at the combined income of all family members living in the same household, and is inclusive of CPF contributions. The Per Capita Income (PCI) may be calculated using the formula below. Per Capita Income (PCI) = Total gross monthly household income of family members/ Number of family members living in the same household While the gross monthly household income looks at the total household earnings as a whole, the PCI takes into consideration that larger households may have higher gross monthly household income while still being unable to meet their needs."
What is the Home Ownership Plus Education (HOPE) scheme?,"The Home Ownership Plus Education (HOPE) scheme is a long term, comprehensive scheme for young low-income families who choose to keep their family size small and are committed to upgrading themselves and achieving a better life for themselves and their children."
What are the eligibility criteria for HOPE?,The criteria & information for HOPE scheme can be found on the MSF website.
What does ComCare Long Term Assistance cover?,"Each applicant will be assessed based on their household's unique circumstance. Depending on your household’s needs, the assistance provided under the ComCare Long Term Assistance may include: cash assistance to support daily living expenses additional assistance for children to support a school-going child's out-of-pocket expenses secondary assistance to help those with recurring hygiene essentials or consumables e.g. adult diapers, stoma bags, diabetic consumables and nutritional milk supplements discretionary assistance to help those with one-off special needs e.g. commode of household appliances More information on the scheme can be found on MSF's website."
What is Singapore's poverty line?,"While Singapore does not have a national poverty line, we take an approach of tailoring our social safety net to different groups, depending on their needs and circumstances. We believe that this approach is more flexible and no less effective than countries that choose to adopt a poverty line. We use broad definitions for the groups we seek to help, have clear criteria to identify and assess those in need, and tailor schemes to assist them. Our assessment process is rigorous but also flexible to cater to the genuinely needy. Singaporeans who do not meet the scheme criteria but who still deserve help, can receive assistance. There will always be a segment of our society who are vulnerable, and despite their best efforts, need help to cope. The Government is committed to do more to help them. We will continue to review our assistance schemes regularly so that they remain relevant. We will also continue to develop different indicators to improve our understanding of the numbers and needs of low income families in Singapore. The Government cannot do this alone. We will work with community organisations and kind-hearted Singaporeans who have been playing a crucial role in helping the needy in Singapore."
Do I need to notify MSF should there be a change in the ownership of my Student Care Centre?,"All Student Care Fee Assistance Administrator (SCFA) Centres are required to provide at least 3 months’ advance notice to MSF (via email) and parents (via circular), should there be a change in management or if they decide to stop operations. The incoming operator is required to submit a fresh application for SCFA administrator centre status, using the online application form if they wish to register as an SCFA administrator. Both outgoing and new incoming operators are to agree on the cut-off date on which the SCFA beneficiaries’ payments to the centre will transit to the incoming operator. This needs to be done via a written agreement signed by both operators, and a scanned copy of the agreement is to be emailed to the MSF Student Care Officer in-charge. The outgoing operator has to settle all fee-related issues (e.g. deposit, outstanding fees, refunds, etc.) with parents before the handover. The new operator has to inform all parents about fee changes (if any) before the handover. To inform MSF of changes in the centre, please email us at MSF_Student_Care@msf.gov.sg"
Can I get financial assistance if I cannot afford Student Care Centre fees?,"Student Care Centres registered with the Ministry of Social and Family Development as Student Care Fee Assistance (SCFA) Administrators can administer ComCare Student Care Subsidies to subsidise the fees of eligible children. To search for SCFA Administrator Centres, please refer to the details on our website. You can also find more information on ComCare Student Care Subsidies on our website."
"If I do not meet the eligibility criteria to apply for ComCare Student Care Subsidies, can I appeal?",You can make an appeal to receive the ComCare Student Care Subsidies through your child's registered Student Care Centre. The Centre will guide you on the process. Your appeal will be assessed on a case-by-case basis. The Centre will help submit the appeal form with the supporting documents to MSF. MSF will inform you on the outcome of your appeal directly.
Should I be looking at Gross Household Income or Per Capita Income when I apply for Student Care Fee Assistance / ComCare Student Care Subsidies? How do I calculate the Per Capita Income of my family?,"If your household has 4 or less family members, the Gross Household Income of your family will be taken into consideration. If your household has 5 or more family members, the Per Capita Income of your family will be taken into consideration. The Per Capita Income is the Gross Household Income divided by the total number of household members."
Am I eligible to apply for Student Care Fee Assistance / ComCare Student Care Subsidies if I am self-employed?,"Applicants who are self-employed need to submit a Statutory Declarat​ion to MSF through the Student Care Centre that your child is attending. The Centre will provide the Statutory Declaration as a supporting document when applying for Student Care Fee Assistance on parents’ behalf. The Statutory Declaration must contain information on the following:- a) working status and nature of job; b) total working hours per month; and c) gross monthly income. To make a Statutory Declaration, please visit Commissioner For Oaths Section, New Supreme Court Building, 1 Supreme Court Lane, Level 3M, Singapore 178879. Tel: 6332 3940 (General Office). Alternatively, self-employed applicants may submit their latest IRAS tax statement if their gross monthly income is reflected in the statement."
What does ComCare Short-to-Medium Term Assistance cover?,"Each applicant will be assessed based on their household's unique circumstance. Depending on the household’s needs, the assistance provided under the ComCare Short-to-Medium Assistance may include: rental, utilities, and/or service and conservancy charges assistance monthly cash grant medical assistance employment assistance such as job search and/or training More information on the scheme can be found on MSF's website."
Where can I find information related to the ComCare Enterprise Fund CEF?,The Singapore Centre for Social Enterprise (raiSE) was set up to raise awareness on social entrepreneurship and raise support for social enterprises in Singapore. raiSE hopes to strengthen the social enterprise sector in Singapore and encourage the growth of social enterprises as a sustainable way to address social needs. raiSE serves as a single touch point for all social enterprise matters. More information may be found on their website. You can also email them at info@raise.sg.
Is the Student Care Fee Assistance (SCFA) subsidy transferrable? Can I transfer my child's SCFA subsidy from his current Centre to his new Centre?,The new Centre will help you to make a fresh application. This is because the fees charged by different Centres may result in a different amount of subsidies.
Can my centre provide tuition services in the Student Care Centre after registering to be a Student Care Fee Assistant (SCFA) administrator?,"Community-based Student Care Fee Assistance, or SCFA administrators are allowed to offer tuition or enrichment programmes to existing students during the official operating hours of the Student Care Centre (SCC). However, if the SCFA administrator plans to offer tuition or enrichment programmes to external customers during the official operating hours, the centre has to set aside floor area by excluding it in the calculation of its student care capacity during SCFA administrator registration. This is subject to approval of use by the SCC premises’ landlord."
How do I update my Centre's details in the Centre listing published on the MSF website?,You can update your centre's details by emailing to MSF_Student_Care@msf.gov.sg.
What are the objectives of the ComCare Fund?,"The ComCare Fund aims to achieve the following: a. Help needy Singaporeans and their family members attain sufficient income to meet their basic needs and address the development issues faced by their children, to facilitate their integration into the society. b. Develop programmes to enhance the capacity of the community to help facilitate this."
What is the ComCare Fund?,"The ComCare Fund (or the Community Care Endowment Fund) is a Government endowment fund. The Fund serves as a sustainable source to provide social assistance to low income Singaporeans and their families to help them tide over difficult times, and work towards self-reliance."
What is the Work Support Self-Reliance (WSSR) scheme?,"The Work Support Self-Reliance, or WSSR, was the Work Support track under the defunct Work Support Programme scheme, which was absorbed into the ComCare Short-to-Medium Term Assistance (SMTA) with effect from 1 July 2014. WSSR offered longer term assistance of up to 24 months for households with at least one-working member to help them upgrade their skills to get better jobs. More information on the ComCare Short-to-Medium Term Assistance can be found on MSF's website."
